"source_mod","source_file","id","name","Type","culture","subtype","mesh","weight","value","difficulty","appearance","item_category","Armor.material_type","Armor.modifier_group","Armor.head_armor","Armor.body_armor","Armor.arm_armor","Armor.leg_armor","Armor.covers_body","Armor.has_gender_variations","Armor.hair_cover_type","Armor.beard_cover_type","Armor.mane_cover_type","Armor.maneuver_bonus","Armor.speed_bonus","Armor.charge_bonus","Armor.family_type","Armor.reins_mesh","Weapon.weapon_class","Weapon.ammo_class","Weapon.weapon_length","Weapon.thrust_damage","Weapon.thrust_damage_type","Weapon.thrust_speed","Weapon.swing_damage","Weapon.swing_damage_type","Weapon.speed_rating","Weapon.accuracy","Weapon.missile_speed","Weapon.stack_amount","Weapon.modifier_group","Weapon.item_usage","Horse.monster","Horse.maneuver","Horse.speed","Horse.charge_damage","Horse.body_length","Horse.extra_health","Horse.is_mountable","Horse.is_pack_animal","Horse.modifier_group","AmmoOffset","Armor.body_mesh_type","Armor.covers_hands","Armor.covers_head","Armor.covers_legs","Armor.stealth_factor","Armor.tail_cover_type","body_name","Flags.CannotBePickedUp","Flags.Civilian","Flags.DoesNotHideChest","Flags.DropOnAnyAction","Flags.DropOnWeaponChange","Flags.ForceAttachOffHandPrimaryItemBone","Flags.ForceAttachOffHandSecondaryItemBone","Flags.HeldInOffHand","Flags.QuickFadeOut","Flags.Stealth","Flags.UseTeamColor","Flags.WoodenParry","flying_mesh","has_lower_holster_priority","holster_body_name","holster_mesh","holster_mesh_with_weapon","holster_position_shift","Horse.mane_mesh","Horse.skeleton_scale","is_merchandise","IsFood","item_holsters","lod_atlas_index","multiplayer_item","prefab","recalculate_body","shield_body_name","skeleton_name","static_animation_name","tier_override","Trade.morale_bonus","using_tableau","Weapon.ammo_limit","Weapon.body_armor","Weapon.center_of_mass","Weapon.fire_damage","Weapon.flying_sound_code","Weapon.hit_points","Weapon.passby_sound_code","Weapon.physics_material","Weapon.position","Weapon.reload_phase_count","Weapon.rotation","Weapon.rotation_speed","Weapon.sticking_position","Weapon.sticking_rotation","Weapon.trail_particle_name","Weapon.weapon_balance","Weapon.WeaponFlags.AffectsArea","Weapon.WeaponFlags.AffectsAreaBig","Weapon.WeaponFlags.AmmoBreaksOnBounceBack","Weapon.WeaponFlags.AmmoCanBreakOnBounceBack","Weapon.WeaponFlags.AmmoSticksWhenShot","Weapon.WeaponFlags.AttachAmmoToVisual","Weapon.WeaponFlags.AutoReload","Weapon.WeaponFlags.Burning","Weapon.WeaponFlags.CanBeUsedWhileCrouched","Weapon.WeaponFlags.CanBlockRanged","Weapon.WeaponFlags.CanKillEvenIfBlunt","Weapon.WeaponFlags.CanKnockDown","Weapon.WeaponFlags.CanPenetrateShield","Weapon.WeaponFlags.Consumable","Weapon.WeaponFlags.HasHitPoints","Weapon.WeaponFlags.HasString","Weapon.WeaponFlags.LeavesTrail","Weapon.WeaponFlags.MeleeWeapon","Weapon.WeaponFlags.MissileWithPhysics","Weapon.WeaponFlags.MultiplePenetration","Weapon.WeaponFlags.NotUsableWithOneHand","Weapon.WeaponFlags.RangedWeapon","Weapon.WeaponFlags.StringHeldByHand","Weapon.WeaponFlags.TwoHandIdleOnMount","Weapon.WeaponFlags.UnloadWhenSheathed","Weapon.WeaponFlags.UseHandAsThrowBase"
"RBM_WS","RBMCombat_WS_items.xml","nord_shield_tier_2_d","{=F8ZJza3k}Ropebound Shield","Shield","Culture.nord","","nord_shield_tier_2_d","4.4","","0","1","","","","","","","","","","","","","","","","","","LargeShield","","70","8","Blunt","84","","","85","","","","shield","hand_shield","","","","","","","","","","","","","","","","","bo_cap_nord_shield_tier_2_d","","","","","","true","","true","","","","true","","true","","","","0,0,0.02","","","","","shield_round:shield_4","","","","false","bo_nord_shield_tier_2_d","","","","","true","","4","0, 0, 0","","","490","","wood_shield","0.0, 0.0, 0.0","","-94.30,-51.50,18.20","","","","","","","","","","","","","","","true","","","","","true","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","nord_shield_tier_3_a","{=C9GW6OSF}Leather Round Shield","Shield","Culture.nord","","nord_shield_tier_3_a","4.7","","0","1.4","","","","","","","","","","","","","","","","","","LargeShield","","70","8","Blunt","82","","","82","","","","shield","hand_shield","","","","","","","","","","","","","","","","","bo_cap_nord_shield_tier_3_a","","","","","","true","","true","","","","true","","true","","","","0,0,0.02","","","","","shield_round:shield_4","","","","false","bo_nord_shield_tier_3_a","","","","","true","","5","0, 0, 0","","","580","","wood_shield","0.0, 0.01, 0.0","","-94.30,-51.50,18.20","","","","","","","","","","","","","","","true","","","","","true","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","nord_shield_tier_3_b","{=0XaVL52l}Fur Round Shield","Shield","Culture.nord","","nord_shield_tier_3_b","4.7","","0","1.2","","","","","","","","","","","","","","","","","","LargeShield","","70","8","Blunt","82","","","82","","","","shield","hand_shield","","","","","","","","","","","","","","","","","bo_cap_nord_shield_tier_3_b","","","","","","true","","true","","","","true","","true","","","","0,0,0.02","","","","","shield_round:shield_4","","","","false","bo_nord_shield_tier_3_b","","","","","true","","5","0, 0, 0","","","550","","wood_shield","0.0, 0.01, 0.0","","-94.30,-51.50,18.20","","","","","","","","","","","","","","","true","","","","","true","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","nord_shield_tier_4_a","{=GAJbg0Jx}Nordic Decorated Targe","Shield","Culture.nord","","nord_shield_tier_4_a","4.7","","0","0.9","","","","","","","","","","","","","","","","","","LargeShield","","70","9","Blunt","82","","","82","","","","shield","hand_shield","","","","","","","","","","","","","","","","","bo_cap_nord_shield_tier_4_a","","","","","","true","","true","","","","true","","true","","","","0,0,0.02","","","","","shield_round:shield_4","","","","false","bo_nord_shield_tier_4_a","","","","","true","","6","0, 0, 0","","","680","","wood_shield","0.0, 0.01, 0.0","","-94.30,-51.50,18.20","","","","","","","","","","","","","","","true","","","","","true","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","nord_shield_tier_4_b","{=hJbTKM2u}Nordic Targe","Shield","Culture.nord","","nord_shield_tier_4_b","4.7","","0","0.9","","","","","","","","","","","","","","","","","","LargeShield","","70","9","Blunt","82","","","82","","","","shield","hand_shield","","","","","","","","","","","","","","","","","bo_cap_nord_shield_tier_4_b","","","","","","true","","true","","","","true","","true","","","","0,0,0.02","","","","","shield_round:shield_4","","","","false","bo_nord_shield_tier_4_b","","","","","true","","5","0, 0, 0","","","650","","wood_shield","0.0, 0.01, 0.0","","-94.30,-51.50,18.20","","","","","","","","","","","","","","","true","","","","","true","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","nord_shield_tier_5_a","{=LUZRUXQg}Steel Cross Shield","Shield","Culture.nord","","nord_shield_tier_5_a","4.8","","0","0.9","","","","","","","","","","","","","","","","","","LargeShield","","70","5","Blunt","86","","","86","","","","shield","hand_shield","","","","","","","","","","","","","","","","","bo_cap_nord_shield_tier_5_a","","","","","","true","","true","","","","true","","true","","","","0,0,0.02","","","","","shield_round:shield_4","","","","false","bo_nord_shield_tier_5_a","","","","","true","","6","0, 0, 0","","","750","","wood_shield","0.0, 0.01, 0.0","","-94.30,-51.50,18.20","","","","","","","","","","","","","","","true","","","","","true","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","nord_shield_tier_5_b","{=1vXF13ka}Steel Ornamented Shield","Shield","Culture.nord","","nord_shield_tier_5_b","4.8","","0","0.9","","","","","","","","","","","","","","","","","","LargeShield","","70","5","Blunt","86","","","86","","","","shield","hand_shield","","","","","","","","","","","","","","","","","bo_cap_nord_shield_tier_5_b","","","","","","true","","true","","","","true","","true","","","","0,0,0.02","","","","","shield_round:shield_4","","","","false","bo_nord_shield_tier_5_b","","","","","true","","7","0, 0, 0","","","750","","wood_shield","0.0, 0.01, 0.0","","-94.30,-51.50,18.20","","","","","","","","","","","","","","","true","","","","","true","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","nord_shield_tier_6_a","{=3xujua9x}Decorated Nordic Shield","Shield","Culture.nord","","nord_shield_tier_6_a","4.9","","0","1.5","","","","","","","","","","","","","","","","","","LargeShield","","70","5","Blunt","86","","","86","","","","shield","hand_shield","","","","","","","","","","","","","","","","","bo_cap_nord_shield_tier_6_a","","","","","","true","","true","","","","true","","true","","","","0,0,0.02","","","","","shield_round:shield_4","","","","false","bo_nord_shield_tier_6_a","","","","","true","","8","0, 0, 0","","","820","","metal_shield","0.0, 0.01, 0.0","","-94.30,-51.50,18.20","","","","","","","","","","","","","","","true","","","","","true","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","nord_shield_tier_6_b","{=aJsihC9U}Ornamented Nordic Shield","Shield","Culture.nord","","nord_shield_tier_6_b","4.9","","0","1.5","","","","","","","","","","","","","","","","","","LargeShield","","70","5","Blunt","88","","","88","","","","shield","hand_shield","","","","","","","","","","","","","","","","","bo_cap_nord_shield_tier_6_b","","","","","","true","","true","","","","true","","true","","","","0,0,0.02","","","","","shield_round:shield_4","","","","false","bo_nord_shield_tier_6_b","","","","","true","","7","0, 0, 0","","","840","","metal_shield","0.0, 0.01, 0.0","","-94.30,-51.50,18.20","","","","","","","","","","","","","","","true","","","","","true","","","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","ballista_c_projectile","{=6Db7aDbF}Ballista Arrows","Arrows","","arrows","ballista_projectile_a","0.8","","0","1","","","","","","","","","","","","","","","","","","Arrow","","95","200","Pierce","0","","","0","","80","20","","","","","","","","","","","","","","","","","","","bo_ballista_projectile_a","true","","","","","","","","","","","","ballista_projectile_flying","","bo_axe_short","quiver","","","","","false","","","","false","","","","","","","","","","","0,0,-0.3","","event:/mission/combat/missile/foley/passby","","","ballista_missile","","","","","0,-1.2,0","90,0,0","","","","","","","true","","","","","","","","true","true","","","","","","true","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","ballista_c_projectile_burning","{=6Db7aDbF}Ballista Arrows","Arrows","","arrows","ballista_projectile_b","0.8","","0","1","","","","","","","","","","","","","","","","","","Arrow","","95","200","Pierce","0","","","0","","80","20","","","","","","","","","","","","","","","","","","","bo_ballista_projectile_a","true","","","","","","","","","","","","ballista_projectile_flying","","bo_axe_short","quiver","","","","","false","","","","false","burning_ballista_projectile","","","","","","","","","","0,0,-0.3","750","event:/mission/combat/missile/foley/passby","","","burning_ballista","","","","","0,-1.2,0","90,0,0","mangonel_grapeshot_burning_projectile","","","","","","true","","","true","","","","","true","true","","","true","","","true","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","burning_arrows","{=coP0JrWQ}Burning Arrows","Arrows","","","arrow_bl_i","0.050","","","1","","","","","","","","","","","","","","","","","","Arrow","","97","150","Pierce","0","","","0","","60","30","arrow","arrow_right","","","","","","","","","","","","","","","","","bo_capsule_arrow","","","","","","","","","","","","","","","bo_arrow_bl_i_quiver","arrow_bl_i_quiver","arrow_bl_i_quiver","0.0,0.0,0.15","","","false","","quiver_back_middle:quiver_bolts_2:quiver_bolts","","false","burning_arrow","","","","","","","","","","0,0,-0.13","50","","","event:/mission/combat/missile/passby","missile","","","0, -80, 25","","0,-0.97,0","90,0,0","mangonel_grapeshot_burning_projectile","","","","true","","true","","","true","","","","","","true","","","true","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","burning_bolts","{=uovbbXnc}Burning Bolts","Bolts","","","bolt_bl_c","0.05","","","1","","","","","","","","","","","","","","","","","","Bolt","","37","150","Pierce","0","","","0","","60","30","bolt","","","","","","","","","","","","","","","","","","bo_capsule_arrow","","","","","","true","","","","","","","","","bo_axe_short","bolt_bl_c_quiver","bolt_bl_c_quiver","","","","false","","quiver_bolts:quiver_bolts_2:quiver_back_middle:quiver_back_top","","false","burning_bolt","","","","","","","","","","0,0,-0.1","50","","","event:/mission/combat/missile/passby","missile","","","180, 0, 0","","0,-0.37,0","90,0,0","mangonel_grapeshot_burning_projectile","","","","true","","true","true","","true","","","","","","true","","","true","","","","","","","","",""
"RBM_WS","RBMCombat_WS_items.xml","ballista_c_projectile_pot","{=HP1GzM8l}Fire Pot","Thrown","","arrows","ballista_projectile_d","1","","0","1","","","","","","","","","","","","","","","","","","BallistaBoulder","Boulder","95","4","Pierce","100","","","0","","8","1","","heavy_stone","","","","","","","","","","","","","","","","","bo_ballista_projectile_d","true","","","true","true","","","","true","","","","ballista_projectile_d","","bo_axe_short","","","","","","false","","","","false","","","","","","","","","","","","2500","event:/mission/combat/boulder/passby","","","burning_jar","0.05, -0.15, 0","","","2, 0.5, 0","","","psys_game_burning_jar_trail","","","true","true","","","","","true","","","true","","true","true","","","true","","true","","true","true","","true","","true"
"RBM_WS","RBMCombat_WS_items.xml","ballista_c_projectile_stone","{=pzfbPbWW}Boulder","Thrown","","arrows","ballista_projectile_c","4","","0","1","","","","","","","","","","","","","","","","","","BallistaBoulder","Boulder","95","5","Pierce","100","","","0","","8","1","","heavy_stone","","","","","","","","","","","","","","","","","bo_ballista_projectile_c","true","","","true","true","","","","true","","","","ballista_projectile_c","","bo_axe_short","","","","","","false","","","","false","","","","","","","","","","","0,0,0","","event:/mission/combat/boulder/passby","","","boulder_stone","0.05, -0.15, 0","","","2, 0.5, 0","","","","","true","","","true","","","","","","","true","true","true","true","","","true","","true","true","true","true","","true","","true"
"RBM_WS","RBMCombat_WS_items.xml","ballista_c_projectile_iron","{=pzfbPbWW}Iron","Thrown","","arrows","ballista_projectile_g","5","","0","1","","","","","","","","","","","","","","","","","","BallistaBoulder","Boulder","95","6","Pierce","100","","","0","","8","1","","heavy_stone","","","","","","","","","","","","","","","","","bo_ballista_projectile_c","true","","","true","true","","","","true","","","","ballista_projectile_g_flying","","bo_axe_short","","","","","","false","","","","false","","","","","","","","","","","0,0,0","","event:/mission/combat/boulder/passby","","","boulder_stone","0.05, -0.15, 0","","","2, 0.5, 0","","","","","true","","","true","","","","","","","true","true","true","true","","","true","","true","","true","true","","true","","true"
"RBM_WS","RBMCombat_WS_items.xml","ballista_c_projectile_grape","{=ZeU1fvdz}Grapeshot Stack","Thrown","","arrows","ballista_projectile_c","18","","0","1","","","","","","","","","","","","","","","","","","BallistaBoulder","Boulder","95","33","","100","","","0","","8","1","","heavy_stone","","","","","","","","","","","","","","","","","bo_ballista_projectile_c","true","","","true","true","","","","true","","","","ballista_projectile_c","","bo_axe_short","","","","","","false","","","","false","","","","","","","","","","","0,0,0","","event:/mission/combat/boulder/passby","","","boulder_stone","0.05, -0.15, 0","","","2, 0.5, 0","","","","","","","","true","","","","","","","true","true","true","true","","","true","","true","","true","true","","true","","true"
"RBM_WS","RBMCombat_WS_items.xml","ballista_c_projectile_grape_projectile","{=XGytILlt}Grapeshot Ammo","Thrown","","arrows","ballista_projectile_e_flying","0.14","","0","1","","","","","","","","","","","","","","","","","","BallistaStone","Stone","95","4","Pierce","100","","","0","","8","1","","heavy_stone","","","","","","","","","","","","","","","","","bo_ballista_projectile_e","true","","","true","true","","","","true","","","","ballista_projectile_e_flying","","bo_axe_short","","","","","","false","","","","false","","","","","","","","","","","0,0,0","","event:/mission/combat/boulder/passby","","","boulder_stone","0.05, -0.15, 0","","","2, 0.5, 0","","","","","","","","true","","","","","","","true","true","true","true","","","true","","true","","true","true","","true","","true"
"RBM_WS","RBMCombat_WS_items.xml","ballista_c_projectile_grape_fire","{=oiTOCwhg}Fire Grapeshot Stack","Thrown","","arrows","ballista_projectile_f","18","","0","1","","","","","","","","","","","","","","","","","","BallistaBoulder","Boulder","95","33","","100","","","0","","8","1","","heavy_stone","","","","","","","","","","","","","","","","","bo_ballista_projectile_c","true","","","true","true","","","","true","","","","ballista_projectile_f_flying","","bo_axe_short","","","","","","false","","","","false","","","","","","","","","","","0,0,0","","event:/mission/combat/boulder/passby","","","boulder_stone","0.05, -0.15, 0","","","2, 0.5, 0","","","","","","","","true","","","","","","","true","true","true","true","","","true","","true","","true","true","","true","","true"
"RBM_WS","RBMCombat_WS_items.xml","ballista_c_projectile_grape_fire_projectile","{=ic68RdeQ}Fire Grapeshot Ammo","Thrown","","arrows","ballista_projectile_e_flying","0.14","","0","1","","","","","","","","","","","","","","","","","","BallistaStone","Stone","95","3","Pierce","100","","","0","","8","1","","heavy_stone","","","","","","","","","","","","","","","","","bo_ballista_projectile_e","true","","","true","true","","","","true","","","","ballista_projectile_e_flying","","bo_axe_short","","","","","","false","","","","false","","","","","","","","","","","0,0,0","125","event:/mission/combat/boulder/passby","","","boulder_stone","0.05, -0.15, 0","","","2, 0.5, 0","","","psys_game_burning_jar_trail","","","","","true","","","","true","","","true","true","true","true","","","true","","true","","true","true","","true","","true"
